names~hate~tweet~worth~today.~enjoy~me.~bacon~even~ever~told~never~i'd~bro~call~tell~haha~work~give~honey~end~thing~hot~place~pizza~mess~befor~wrong~becaus~better~went~mean~forgot~drove~god~smh~took~crave~minut~-~doe~came~bomb~meal~restaur~de~watch~sauc~bad~bae~w/~said~weak~wtf~much~servic~im~els~gave~chipotl~night~old~tonight.~ice~pls~dinner~@burgerk~way~@chipotletweet~check~shit~'s~hungri~:/~:(~:)~cook~cool~die~yall~sauce.~current~wait~today~sour~heart~didn't~alway~may~mad~date~cold~~~~en~year~care~turn~think~first~happi~open~~2~friend~hut~baja~serv~ani~say~deliv~breakfast~saw~take~noth~sure~location.~show~come~can't~couldn't~pay~week~littl~4~real~around~ladi~gonna~mom~manag~gross~asap~found~lol~you.~you!~wasn't~al~5~@kfc~forget~liter~worst~veri~i'll~burger~pass~crust~ask~ate~ain't~glad~grill~hour~!~sandwich~okay~help~delici~might~it.~good~yo~food~bless~ass~guess~put~guac~dont~feel~horribl~miss~store~also~charg~shoutout~find~pretti~money~hit~cri~happen~experi~great~everyon~person~y~@wendi~good.~run~bc~wanna~long~custom~line~ur~#kfc~mustard~deserv~?~you'r~download~that!~sinc~30~apple~@pizzahut~use~doubl~next~instead~taco~won't~la~day~cheeseburg~could~doesn't~final~tonight~spici~wow~bring~locat~suppos~bbq~htt~cream~@mcdonald~well~piec~swear~i've~made~wish~@tacobel~stay
%40burgerking~1~2~1~1~1~1~1~0~1~0~0~0~1~0~0~2~1~1~3~0~1~0~0~0~0~1~0~0~0~0~1~0~0~0~0~0~0~2~0~1~0~0~0~0~2~0~0~1~0~1~0~0~0~2~0~1~0~0~0~0~0~0~1~0~0~58~1~0~0~0~0~0~0~0~0~0~0~1~1~1~1~1~0~0~0~2~2~0~0~1~0~2~1~0~1~2~1~0~0~0~0~0~0~0~0~0~0~0~0~1~0~0~0~1~0~0~0~1~0~1~0~0~0~1~0~0~1~0~0~1~0~0~0~0~0~1~0~0~2~2~1~1~1~1~0~0~4~0~0~2~0~0~0~0~1~2~1~0~0~0~0~8~1~1~0~0~0~1~0~0~1~1~0~1~0~0~1~0~0~0~0~1~2~1~0~0~1~0~1~1~0~0~1~0~0~1~0~3~0~2~0~0~0~0~0~0~1~0~0~0~1~0~0~0~1~2~0~2~0~0~0~0~0~0~4~1~1~1~1~1~2~0~0~0~1~0~1~0~0
%40mcdonalds~0~0~0~0~0~0~0~0~0~1~1~0~0~1~0~0~0~1~0~1~4~0~0~0~1~1~0~4~0~1~0~0~0~1~1~0~0~0~1~1~0~0~2~0~2~1~0~0~1~1~0~0~1~0~1~0~0~1~0~1~0~1~1~0~1~1~0~0~0~0~1~0~0~2~1~1~0~2~2~0~0~2~0~0~0~0~0~1~0~1~0~0~0~0~1~3~1~1~0~3~2~3~0~0~1~0~0~0~4~0~0~2~1~1~0~0~0~0~0~4~0~2~1~2~0~3~0~0~0~1~0~0~0~0~1~0~0~1~2~0~0~0~0~0~4~0~0~0~0~1~0~0~0~2~0~0~0~0~1~1~0~0~3~0~0~2~0~0~1~0~0~0~0~0~1~1~1~0~0~0~1~1~0~1~1~0~0~0~0~0~0~1~1~0~2~1~0~1~0~0~0~0~0~2~0~0~0~0~0~3~0~0~0~0~0~2~1~0~3~1~0~1~0~0~0~1~0~0~1~1~65~1~1~0~1~0~0~0~0
%40pizzahut~0~0~2~0~1~2~1~2~4~0~3~1~0~5~0~0~0~0~0~0~0~0~2~36~2~0~2~1~0~0~0~1~0~0~2~2~0~0~3~0~1~1~0~0~1~1~0~0~0~1~1~0~1~0~5~1~1~0~0~2~0~1~0~1~1~0~0~0~3~0~0~2~1~1~0~0~1~3~1~0~1~2~0~0~0~2~0~0~0~0~3~0~0~1~0~0~0~1~0~1~0~1~1~3~2~8~0~1~0~0~5~1~0~0~0~0~0~1~0~1~1~0~0~1~2~1~0~1~1~0~1~0~0~0~0~2~0~2~1~1~0~0~0~3~0~1~0~0~8~0~1~0~0~0~5~0~0~0~1~2~0~2~1~2~0~1~3~1~0~0~2~0~2~0~1~1~1~0~0~0~0~3~0~0~2~0~0~0~2~0~1~0~1~0~0~2~0~1~0~0~0~1~2~3~1~0~2~0~74~1~0~0~0~0~0~0~0~0~2~1~0~11~0~0~0~1~4~0~0~0~0~0~2~1~1~1~0~0~0
%40tacobell~0~0~0~1~0~1~0~0~0~1~1~0~0~0~0~1~0~1~1~1~0~2~0~0~1~0~2~1~1~1~0~0~1~1~0~1~3~2~1~2~0~0~1~2~0~1~4~1~0~0~0~1~0~0~1~0~2~0~0~0~1~0~0~0~0~0~1~0~1~2~0~1~0~0~0~1~1~0~0~1~1~0~0~6~1~1~2~1~1~0~0~0~0~1~0~0~0~0~1~0~0~2~0~1~0~0~2~0~2~0~0~0~0~0~3~1~1~0~1~2~0~0~0~0~0~2~0~0~0~1~0~0~2~0~4~1~1~0~0~0~0~1~1~0~0~2~0~0~0~0~0~0~0~0~0~1~0~0~0~0~0~1~0~0~5~1~0~0~0~0~0~1~0~0~2~0~1~0~0~1~0~0~0~0~1~1~2~1~0~0~0~1~0~1~1~0~2~1~0~0~1~1~3~0~0~0~1~0~0~0~2~0~1~17~0~0~0~0~0~1~0~0~0~8~4~0~1~0~0~2~0~1~0~0~1~0~3~82~0
%40chipotletweets~0~1~0~1~0~0~0~4~0~0~1~0~0~0~1~0~2~0~0~3~2~0~0~0~0~0~0~2~1~2~1~0~0~0~1~1~0~0~3~1~1~0~2~0~0~0~0~0~0~0~0~0~0~0~1~2~0~2~8~1~0~1~0~0~1~0~1~85~0~0~0~0~0~1~1~0~1~0~0~0~0~1~2~0~1~1~1~0~0~2~0~0~1~1~0~0~1~0~3~3~2~5~0~0~0~0~0~1~2~1~3~0~2~2~0~1~1~1~2~0~1~0~0~0~1~0~1~0~1~0~1~0~1~0~1~0~4~1~0~0~0~1~0~1~3~2~0~1~0~1~1~0~2~0~0~0~0~2~1~0~1~0~1~1~1~0~0~2~0~2~0~2~0~1~0~3~0~0~2~2~0~3~0~1~0~1~1~0~0~0~1~0~0~1~1~1~0~0~0~0~1~1~1~0~1~3~0~1~0~0~0~1~0~0~1~0~3~0~1~1~2~1~0~0~0~1~0~0~0~0~0~0~0~1~0~0~0~0~1
%40qdobamexgrill~2~1~0~1~0~0~0~0~3~0~1~1~1~0~1~0~1~2~0~0~1~0~0~0~0~1~1~0~2~0~0~0~1~1~0~0~0~0~0~0~0~2~1~1~0~0~0~1~0~0~0~0~0~0~0~0~0~1~1~2~1~0~1~0~1~0~1~4~1~1~0~0~1~0~0~0~0~0~0~0~0~0~2~1~0~1~2~2~0~0~0~0~1~0~0~0~0~0~0~2~0~2~0~0~0~0~0~1~0~0~0~1~0~2~0~0~0~0~1~0~0~1~3~0~0~0~0~0~1~0~0~1~0~1~0~0~0~0~0~1~0~0~1~1~2~0~0~1~0~0~1~0~1~0~0~1~0~1~0~0~0~0~1~1~3~0~1~0~1~2~1~2~0~0~1~0~1~1~0~0~1~0~2~0~1~1~0~1~0~0~0~0~0~0~0~2~0~0~0~0~0~0~3~0~0~1~0~0~0~0~0~2~0~0~1~1~0~0~0~1~2~1~0~0~1~0~0~0~0~1~0~0~1~0~0~0~0~0~2
%40wendys~0~2~1~0~1~0~4~2~0~0~0~0~1~1~2~0~1~0~1~0~0~25~1~0~0~0~1~0~2~1~0~0~0~0~0~0~0~0~0~0~1~0~1~0~0~6~2~1~0~1~0~0~0~0~0~0~0~2~0~0~2~0~0~1~0~0~0~0~0~1~1~0~0~0~0~1~0~0~2~0~0~0~1~0~1~1~1~0~0~0~1~0~0~0~0~0~0~6~1~0~0~0~0~0~1~0~0~0~1~1~0~0~0~0~1~1~0~0~1~0~0~1~0~0~0~6~0~1~0~0~1~1~0~0~0~0~0~0~0~0~0~0~0~0~0~1~4~0~0~0~1~1~1~0~1~0~31~0~0~0~1~1~0~2~3~0~2~0~3~0~0~0~0~0~0~0~0~0~1~1~0~0~0~0~0~0~0~1~0~42~0~1~0~2~0~0~0~1~0~1~0~1~0~0~1~0~0~1~0~1~0~0~0~0~0~0~0~1~0~0~0~0~8~0~2~0~0~6~0~0~0~0~0~0~0~0~0~0~0
%40kfc~0~2~0~0~0~0~0~1~2~1~2~1~0~1~1~1~1~3~1~0~0~1~0~0~0~0~0~1~0~0~0~1~0~2~0~1~1~1~0~0~0~0~0~0~2~0~1~2~0~0~1~3~1~1~0~2~0~0~0~0~0~1~0~0~3~1~0~0~8~1~1~0~0~0~1~0~0~0~0~0~0~1~1~0~0~0~0~0~1~0~1~1~1~0~3~1~0~0~1~1~1~0~1~2~0~0~1~0~1~0~0~0~1~0~0~0~1~0~0~0~1~0~0~1~0~0~1~0~0~0~0~0~0~1~0~2~1~0~1~0~85~1~0~1~0~2~0~1~0~0~0~0~0~1~0~0~0~0~0~1~2~1~1~0~3~0~2~0~0~0~0~1~1~1~0~0~0~0~0~0~1~0~1~2~0~3~0~0~3~1~1~2~0~0~1~0~0~0~4~0~0~0~2~8~0~1~0~0~2~0~1~0~1~0~1~2~1~0~1~0~1~2~0~0~1~5~0~2~0~0~2~1~0~1~2~2~0~1~1
%40ChickfilA~1~0~0~1~0~0~0~0~2~0~0~1~0~1~0~0~1~1~1~0~2~0~1~0~1~0~0~1~3~3~1~1~5~0~0~0~1~0~1~0~0~1~0~1~0~0~4~0~2~0~1~0~0~3~0~0~1~1~0~1~1~0~0~1~0~0~4~0~0~0~0~0~1~0~0~0~0~0~1~1~1~0~3~0~0~0~0~0~1~0~0~1~1~0~0~1~1~0~4~0~0~1~2~6~2~0~0~1~1~3~1~0~1~2~1~1~0~0~1~2~0~2~2~0~1~0~0~1~0~1~0~1~0~1~0~0~0~1~0~0~0~0~0~1~0~0~0~0~0~0~1~3~1~0~5~0~5~0~0~0~0~0~0~0~0~2~0~1~0~0~0~0~0~0~0~0~0~2~2~0~1~0~0~0~0~0~0~0~0~0~0~0~1~0~2~0~1~0~0~1~1~0~0~0~0~0~0~1~0~2~0~1~1~0~0~0~3~0~3~0~0~1~2~0~0~0~0~0~1~0~3~0~0~0~0~4~1~0~0
